record_id,title,latitude,longitude,place_name,source
457,"Stanthorpe, Queensland 1934",-28.6559947,151.9338265,"Stanthorpe, QLD",public/data/frontend-data.json
713,"1932 - Stanthorpe, Queensland",-28.6559947,151.9338265,"Stanthorpe, QLD",public/data/frontend-data.json
714,1934 - The Cairns Post,-16.9206657,145.7721854,"Cairns, QLD",public/data/frontend-data.json
514,"Lismore, New South wales 1935",-28.8077608,153.2791883,"Lismore, NSW",public/data/frontend-data.json
824,1935 - Sydney Morning Herald,-33.8698439,151.2082848,"Sydney, NSW",public/data/frontend-data.json
4421,Reports from newspapers: 1970s - Northern Star Re:1935 Lismore Yowie Sighting,-28.833667,153.283333,"1970s - Northern Star Re:1935 Lismore Yowie Sighting, QLD",public/data/frontend-data.json
4601,"Witness sketches: Maria River, New Souith Wales (1935)",-31.380008,152.827288,"Maria River, New Souith Wales, NSW",public/data/frontend-data.json
4409,Videos: 1936 Apparition of Yowie or Pareidolia,-35.516667,148.15,"1936 Apparition of Yowie or Pareidolia, NSW",public/data/frontend-data.json
405,"Nanango, Queensland 1938",-26.6764195,151.9851744,"Nanango, QLD",public/data/frontend-data.json
825,"1938 - Nanango, Yowie Report",-26.6764195,151.9851744,"Nanango, QLD",public/data/frontend-data.json
4263,"YouTube reports, interviews: Yowie Sighting (Audio Report #20) near Nanango, Queensland (1938-39)",-26.6764195,151.9851744,"Nanango, QLD",public/data/frontend-data.json
150,"Aramara, Queensland 1950",-25.5514395,152.3346752,"North Aramara, QLD",public/data/frontend-data.json
256,"Moe, Victoria 1950",-38.1855104,146.2477028,"North of Moe, VIC",public/data/frontend-data.json
4264,"Written reports: Yowie Sighting at Aramara, Queensland 1950",-25.6113,152.3213,"Aramara, QLD",public/data/frontend-data.json
4332,"Written reports: Yowie Sighting at Moe, Victoria 1950",-38.177049,146.2619888,"Moe, VIC",public/data/frontend-data.json
634,"Young, New South Wales 1955",-34.3129164,148.2955025,"Young, NSW",public/data/frontend-data.json
4265,"YouTube reports, interviews: Yowie Sighting (Audio Report #98) near Young, New South Wales (1955)",-34.3129164,148.2955025,"Young, NSW",public/data/frontend-data.json
543,"Mungay Creek, New South Wales 1960",-30.9068,152.6762,"Mungay Creek, NSW",public/data/frontend-data.json
4669,FISHER'S GHOST,-34.0667,150.8167,"Campbelltown, NSW",public/data/frontend-data.json
4670,FISHER'S GHOST,-34.0667,150.8167,"Campbelltown, NSW",public/data/frontend-data.json
4671,"FISHER'S GHOST MURDER SITE, CAMPBELLTOWN, NSW, 1826",-34.0667,150.8167,"Campbelltown, NSW",public/data/frontend-data.json
4672,"FISHER'S GHOST:-(THE ORIGINAL, COMPLETE MANUSCRIPT, LOCATED IN CAMPBELLTOWN CITY LIBRARY, NSW).",-34.0667,150.8167,"Campbelltown, NSW",public/data/frontend-data.json
4673,IMG 4860 ( 1) FISHER' S GHOST BRIDGE,-34.0667,150.8167,"Campbelltown, NSW",public/data/frontend-data.json
4674,FISHER'S GHOST MURDER SITE,-34.0667,150.8167,"Campbelltown, NSW",public/data/frontend-data.json
86,"Dungay Creek, New South Wales 1962",-31.0815329,152.6117998,"Dungay Creek, NSW",public/data/frontend-data.json
400,"Dungay Creek, New South Wales 1962",-31.0815329,152.6117998,"Dungay Creek, NSW",public/data/frontend-data.json
402,"Dungay Creek, New South Wales 1962",-31.0815329,152.6117998,"Dungay Creek, NSW",public/data/frontend-data.json
827,"1962 - Macleay Argus, Dungay Creek Yowie Article",-31.0815329,152.6117998,"Dungay Creek, NSW",public/data/frontend-data.json
888,1964 - Sydney Herald Yowie Article,-33.8698439,151.2082848,"Sydney, NSW",public/data/frontend-data.json
4419,Reports from newspapers: 1964 - Sydney Herald Yowie Article,-34.85,149.95,"1964 - Sydney Herald Yowie Article, NSW",public/data/frontend-data.json
465,"Tewantin, Queensland 1965",-26.3920057,153.0391832,"Tewantin, QLD",public/data/frontend-data.json
509,"Wyandra, Queensland 1965",-27.27195,146.0871592,"Wyandra, QLD",public/data/frontend-data.json
889,1965 - Sydney Sun Yowie Article,-33.8698439,151.2082848,"Sydney, NSW",public/data/frontend-data.json
4420,Reports from newspapers: 1965 - Sydney Sun Yowie Article,-27.2463,145.9783,"1965 - Sydney Sun Yowie Article, QLD",public/data/frontend-data.json
556,"Oxley Island, New South Wales 1967",-31.9132089,152.5666119,"Oxley Island, NSW",public/data/frontend-data.json
87,"Woy Woy, New South Wales 1968",-33.4880548,151.3274925,"Woy Woy, NSW",public/data/frontend-data.json
482,"Kempsey, New South Wales 1968",-30.9056457,152.5228021,"Kempsey, NSW",public/data/frontend-data.json
227,"Bangalow, New South Wales 1969",-28.6816667,153.5177778,"Bangalow, NSW",public/data/frontend-data.json
45,"Sherbrooke Forest, Victoria 1970",-37.8904969,145.3176068,"Sherbrooke Forest, VIC",public/data/frontend-data.json
251,"Bathurst, New South Wales 1970",-33.4166482,149.5803725,"Bathurst, NSW",public/data/frontend-data.json
525,"Mogo, New South Wales 1977",-35.7830222,150.1426078,"Mogo, NSW",public/data/frontend-data.json
890,1970 - Courier Mail Yowie Article,-27.4689623,153.0235009,"Brisbane, QLD",public/data/frontend-data.json
891,1970's - Northern Star Re:1935 Lismore Yowie Sighting,-28.8077608,153.2791883,"Lismore, NSW",public/data/frontend-data.json
4266,"YouTube reports, interviews: Yowie Sighting (Audio Report #160) in Sherbrooke Forest, Victoria (1970)",-37.8904969,145.3176068,"Sherbrooke Forest, VIC",public/data/frontend-data.json
531,"Mount Lindesay, New South Wales 1972",-30.2028986,150.1451144,"Mt. Lindesay, NSW",public/data/frontend-data.json
4267,"YouTube reports, interviews: Yowie Sighting (Audio Report #133) at Mount Lindesay, New South Wales (Dec 1972)",-28.342851,152.670412,"Mount Lindesay, NSW",public/data/frontend-data.json
4335,"Written reports: Yowie Sighting at Mount Lindesay, New South Wales 1972",-28.342851,152.670412,"Mount Lindesay, NSW",public/data/frontend-data.json
88,"Middle Brother Mountain, New South Wales 1973",-33.2675463,149.2936532,"Middle Brother Mountain, NSW",public/data/frontend-data.json
151,"Burleigh, Queensland 1973",-20.314865,143.0410557,"Burleigh, QLD",public/data/frontend-data.json
275,"Bexhill, New South Wales 1973",-28.7631637,153.3480115,"Bexhill, NSW",public/data/frontend-data.json
524,"Minto, New South Wales 1973",-34.0316667,150.8511111,"Minto, NSW",public/data/frontend-data.json
1032,1973 - Daily Telegraph Yowie Article,-33.8698439,151.2082848,"Sydney, NSW",public/data/frontend-data.json
1033,1973 - Daily Telegraph Yowie Article 2,-33.8698439,151.2082848,"Sydney, NSW",public/data/frontend-data.json
4268,"YouTube reports, interviews: Yowie Sighting (Audio Report #68) at Bexhill, New South Wales (1973)",-28.7631637,153.3480115,"Bexhill, NSW",public/data/frontend-data.json
4269,"YouTube reports, interviews: Yowie Sighting (Audio Report #111) at Middle Brother N.P., New South Wales (1973)",-31.692977,152.695401,"Middle Brother N.P, NSW",public/data/frontend-data.json
4422,Reports from newspapers: 1973 - Daily Telegraph Yowie Article,-34.029389,150.857833,"1973 - Daily Telegraph Yowie Article, NSW",public/data/frontend-data.json
4423,Reports from newspapers: 1973 - Daily Telegraph Yowie Article 2,-34.022389,150.847833,"1973 - Daily Telegraph Yowie Article 2, NSW",public/data/frontend-data.json
354,"Casino, New South Wales 1974",-28.8629114,153.0483736,"Casino, NSW",public/data/frontend-data.json
430,"Grafton, New South Wales 1974",-29.6816773,152.9336357,Grafton,public/data/frontend-data.json
4587,"Witness sketches: Between Casino and Whiporie, New South Wales (1974)",-28.897618,152.990119,"Casino and Whiporie, NSW",public/data/frontend-data.json
89,"Katoomba, New South Wales 1975",-33.713759,150.3121633,"Katoomba, NSW",public/data/frontend-data.json
296,"Blue Knob, New South Wales 1975",-30.6984,152.55604,"Blue Knob, NSW",public/data/frontend-data.json
4413,Videos: Lake George Yowie Sighting NSW 1975,-34.738601,149.762048,Lake George Yowie Sighting NSW,public/data/frontend-data.json
374,"Cooma, New South Wales 1976",-36.2356785,149.1261779,"Cooma, NSW",public/data/frontend-data.json
504,"Lake George, New South Wales 1976",-35.0916656,149.4208438,"Lake George, NSW",public/data/frontend-data.json
560,"Pilliga, New South Wales 1976",-30.351605,148.8888022,"Pilliga, NSW",public/data/frontend-data.json
621,"Woodenbong, New South Wales 1976",-28.3913455,152.6120214,"Woodenbong, NSW",public/data/frontend-data.json
828,1976 - Macleay Argus Yowie Article,-30.9056457,152.5228021,"Kempsey, NSW",public/data/frontend-data.json
892,1976 - Macleay Argus Yowie Article,-30.9064024,152.590455,"Macleay, NSW",public/data/frontend-data.json
893,1976 - Sydney Sun Yowie Article,-33.8698439,151.2082848,"Sydney, NSW",public/data/frontend-data.json
894,1976 - Telegraph Canberra area Yowie Article,-35.2975906,149.1012676,"Canberra, ACT",public/data/frontend-data.json
1034,1976 - Sun Herald Yowie Article,-33.8698439,151.2082848,"Sydney, NSW",public/data/frontend-data.json
4424,Reports from newspapers: 1976 - Macleay Argus Yowie Article,-30.863601,152.256302,"1976 - Macleay Argus Yowie Article, NSW",public/data/frontend-data.json
4425,Reports from newspapers: 1976 - Sydney Sun Yowie Article,-36.225,149.125833,"1976 - Sydney Sun Yowie Article, NSW",public/data/frontend-data.json
90,"Bateman's Bay, New South Wales 1977",-35.7072183,150.178289,"Batemans Bay, NSW",public/data/frontend-data.json
91,"Talingbo, New South Wales 1977",-35.5819244,148.3029977,"Talingbo, NSW",public/data/frontend-data.json
443,"Springbrook, Queensland 1977",-28.185749,153.2715593,"Springbrook, QLD",public/data/frontend-data.json
474,"Karuah River, New South Wales 1977",-32.2925234,151.8837462,"Karuah River, NSW",public/data/frontend-data.json
557,"Oxley Island, New South Wales 1977",-31.9132089,152.5666119,"Oxley Island, NSW",public/data/frontend-data.json
558,"Pambula, New South Wales 1977",-36.928848,149.8752844,"Pambula, NSW",public/data/frontend-data.json
593,"Timsvale, New South Wales 1977",-30.2200329,152.8713966,"Timsvale, NSW",public/data/frontend-data.json
622,"Woodenbong, New South Wales 1977",-28.3913455,152.6120214,"Woodenbong, NSW",public/data/frontend-data.json
895,1977 - Gold Coast Bulletin Yowie Article,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
896,1977 - Gold Coast Bulletin Yowie Article 2,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
897,1977 - Lismore Northern Star Yowie Article,-28.8077608,153.2791883,"Lismore, NSW",public/data/frontend-data.json
898,1977 - Lismore Nothern Star Yowie Article,-28.8077608,153.2791883,"Lismore, NSW",public/data/frontend-data.json
899,1977 - Tambarumba Times Yowie Article,-35.5819244,148.3029977,Talbingo,public/data/frontend-data.json
900,1977 - Unknown Origin. Re: Springbrook,-28.185749,153.2715593,"Springbrook, QLD",public/data/frontend-data.json
1035,1977 - Manning River Times Yowie (Betty Gee),-31.8517188,152.1004561,"Manning River, NSW",public/data/frontend-data.json
1036,1977 - Melba Cullen's 1930 Encounter at Crescent Head,-31.19,152.9761111,"Crescent Head, NSW",public/data/frontend-data.json
4270,"Written reports: Yowie Sighting at Enoggera Creek, Queensland 1977",-27.4017,152.8059,"Enoggera Creek, QLD",public/data/frontend-data.json
4324,"Written reports: Yowie Sighting at Bateman s Bay, New South Wales 1977",-35.708056,150.172444,"Bateman s Bay, NSW",public/data/frontend-data.json
4426,Reports from newspapers: 1977 - Gold Coast Bulletin Yowie Article,-28.13,153.279167,"1977 - Gold Coast Bulletin Yowie Article, QLD",public/data/frontend-data.json
4427,Reports from newspapers: 1977 - Gold Coast Bulletin Yowie Article 2,-28.135,153.274167,"1977 - Gold Coast Bulletin Yowie Article 2, QLD",public/data/frontend-data.json
4428,Reports from newspapers: 1977 - Lismore Northern Star Yowie Article,-28.373333,152.58,"1977 - Lismore Northern Star Yowie Article, QLD",public/data/frontend-data.json
4429,Reports from newspapers: 1977 - Manning River Times Yowie (Betty Gee),-31.8985,152.5846,"1977 - Manning River Times Yowie (Betty Gee), NSW",public/data/frontend-data.json
4430,Reports from newspapers: 1977 - Tambarumba Times Yowie Article,-35.566667,148.3,"1977 - Tambarumba Times Yowie Article, NSW",public/data/frontend-data.json
4431,Reports from newspapers: 1977 - Unknown Origin. Re: Springbrook,-28.183333,153.283333,"1977 - Unknown Origin. Re: Springbrook, QLD",public/data/frontend-data.json
92,"Mogo, New South Wales 1978",-35.7830222,150.1426078,"Mogo, NSW",public/data/frontend-data.json
152,"Canungra, Queensland 1978",-28.0385865,153.1419128,"Canungra, QLD",public/data/frontend-data.json
153,"Nerang, Queensland 1978",-27.9896566,153.3365942,"Nerang, QLD",public/data/frontend-data.json
265,"Mount Warrenheip, Victoria 1978",-37.5765814,143.9582352,"Mount Warrenheip, VIC",public/data/frontend-data.json
288,"Coomera, Queensland 1978",-27.9534104,153.247946,"Coomera Valley, QLD",public/data/frontend-data.json
307,"Currumbin, Queensland 1978",-28.1369655,153.4799277,"Currumbin, QLD",public/data/frontend-data.json
445,"Springbrook, Queensland 1978",-28.185749,153.2715593,"Springbrook, QLD",public/data/frontend-data.json
447,"Springbrook, Queensland 1978",-28.185749,153.2715593,"Springbrook, QLD",public/data/frontend-data.json
462,"Jackadgery, New South Wales 1978",-29.5816646,152.5511068,"Jackadgery, NSW",public/data/frontend-data.json
540,"Mudgee - Ulan, New South Wales 1978",-32.5980702,149.5886383,"Mudgee, NSW",public/data/frontend-data.json
547,"Narooma, New South Wales 1978",-36.2190152,150.1317243,"Narooma, NSW",public/data/frontend-data.json
561,"Pilliga, New South Wales 1978",-30.351605,148.8888022,"Pilliga, NSW",public/data/frontend-data.json
598,"Tweed Heads, New South Wales 1978",-28.1786639,153.5369986,"Tweed Heads, NSW",public/data/frontend-data.json
831,"1978 - Bilambil Yowie Article, Daily News",-28.2245935,153.4659475,Bilambil,public/data/frontend-data.json
901,1978 - Canberra Times,-35.2975906,149.1012676,"Canberra, ACT",public/data/frontend-data.json
902,1978 - Gold Coast Bulletin (Nerang) 25-08-1978,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
903,1978 - Gold Coast Bulletin Yowie Article,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
904,1978 - Gold Coast Bulletin Yowie Article,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
905,1978 - Gold Coast Bulletin Yowie Article,-28.0023731,153.4145987,"Gold Coast, QLD",public/data/frontend-data.json
906,1978 - Moruya Examiner Yowie Article,-35.9098127,150.0820002,"Moruya, NSW",public/data/frontend-data.json
1080,1978 - Daily News Yowie Article,-28.2245935,153.4659475,Bilambil,public/data/frontend-data.json
4271,"Written reports: Yowie Sighting at Coomera, Queensland 1978",-27.8722,153.3147,"Coomera, QLD",public/data/frontend-data.json
4272,"YouTube reports, interviews: Yowie Sighting (Audio Report #144) between Mudgee and Ulan, New South Wales (Oct 1978)",-32.53191,149.65459,"Mudgee and Ulan, NSW",public/data/frontend-data.json
4322,"Written reports: Yowie Sighting at Barclays Island, New South Wales 1978",-35.58682,150.183446,"Barclays Island, NSW",public/data/frontend-data.json
4340,"Written reports: Yowie Sighting at Mudgee - Ulan, New South Wales 1978",-32.434967,149.687027,"Mudgee - Ulan, NSW",public/data/frontend-data.json
4407,"YouTube reports, interviews: Yowie / Bigfoot Sighting (Audio Report #170) at Warrenheip, Victoria (April-May 1978)",-37.588372,143.984435,"Warrenheip, VIC",public/data/frontend-data.json
4432,Reports from newspapers: 1978 - Canberra Times,-35.463429,148.941223,"1978 - Canberra Times, ACT",public/data/frontend-data.json
4433,Reports from newspapers: 1978 - Daily News Yowie Article,-28.233333,153.466667,"1978 - Daily News Yowie Article, QLD",public/data/frontend-data.json
4434,Reports from newspapers: 1978 - Gold Coast Bulletin (Nerang) 25-08-1978,-27.9902,153.3358,"1978 - Gold Coast Bulletin (Nerang) 25-08-1978, QLD",public/data/frontend-data.json
