schema_version,legacy_record_id,source_item_id,narrative_id,primary_record_role,migration_confidence,review_flags,title,source_type,source_tier,narrative_type,secondary_role,analysis_status,ethics_review_status,display_mode
2.0.0,981,945,876,first-class narrative source,medium,[],2018 - Northern Star Yowie Article 02-06-2018,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,982,946,877,first-class narrative source,medium,[],2018 - South Burnett Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,983,947,878,first-class narrative source,medium,[],2018 - Sydney Morning Herald Yowie Article 10-11-2018,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,984,948,879,first-class narrative source,medium,[],2019 - Courier Mail Yowie Article 15-07-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,985,949,880,first-class narrative source,medium,[],2019 - Daily Mail Yowie Article (Cairns) 07-02-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,986,950,881,first-class narrative source,medium,[],2019 - Daily Mail Yowie Article 29-01-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,987,951,882,first-class narrative source,medium,[],2019 - Gold Coast Bulletin Yowie Article (Various GC Based Information) 09-02-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,988,952,883,first-class narrative source,medium,[],2019 - Gold Coast Bulletin Yowie Article 09-02-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,989,953,884,first-class narrative source,medium,[],2019 - Gold Coast Bulletin Yowie Article 19-07-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,990,954,885,first-class narrative source,medium,[],2019 - Gold Coast Bulletin Yowie Article 24-01-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,991,955,886,first-class narrative source,medium,[],2019 - Gympie Times Yowie Article 15-06-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,992,956,887,first-class narrative source,medium,[],2019- Gold Coast Bulletin Yowie Article 20-07-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,993,957,888,first-class narrative source,medium,[],2019- Gold Coast Bulletin Yowie Article 24-07-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,994,958,889,first-class narrative source,medium,[],2019- Gold Coast Bulletin Yowie Article 25-01-2019,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,995,959,890,first-class narrative source,medium,[],2020 - Coast to Coast Yowie Article 21-02-2020,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,996,960,891,first-class narrative source,medium,[],2020 - Gold Coast Bulletin Yowie Article 14-02-2020,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,997,961,892,first-class narrative source,medium,[],2020 - Gold Coast Bulletin Yowie Article 18-07-2020,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,998,962,893,first-class narrative source,medium,[],2020 - Gold Coast Bulletin Yowie Article 25-07-2020,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,999,963,894,first-class narrative source,medium,[],2020 - News Mail Yowie Article 29-11-2020,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1000,964,895,first-class narrative source,medium,[],2020 - Stanthorpe Border Post Yowie Article 07-07-2020,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1001,965,896,first-class narrative source,medium,[],2021 - Coast to Coast Radio Yowie Article 24-05-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1002,966,897,first-class narrative source,medium,[],2021 - Coonabarabran Times Yowie Article 05-12-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1003,967,898,first-class narrative source,medium,[],2021 - Courier Mail Yowie Article 07-02-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1004,968,899,first-class narrative source,medium,[],2021 - Daily Mail Yowie Article 22-05-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1005,969,900,first-class narrative source,medium,[],2021 - Fortean News Yowie Article 26-05-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1006,970,901,first-class narrative source,medium,[],2021 - Gold Coast Bulletin Yowie Article 06-02-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1007,971,902,first-class narrative source,medium,[],2021 - Gold Coast Bulletin Yowie Article 01-01-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1008,972,903,first-class narrative source,medium,[],2021 - Gold Coast Bulletin Yowie Article 06-02-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1009,973,904,first-class narrative source,medium,[],2021 - News Mail Yowie Article 12-02-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1010,974,905,first-class narrative source,medium,[],2021 - News Mail Yowie Article 11-02-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1011,975,906,first-class narrative source,medium,[],2021 - News.com Yowie Article 24-05-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1012,976,907,first-class narrative source,medium,"[""original_article_verification_required""]",2021 - Paris Match Newspaper Yowie Article - 25-05-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1013,977,908,first-class narrative source,medium,[],2021- 7 News / Sunrise Yowie Article 24-05-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1014,978,909,first-class narrative source,medium,[],2021- Mysterious Universe Yowie Article 25-05-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1015,979,910,first-class narrative source,medium,[],2021- Sydney News Today Yowie Article 23-05-2021,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1016,980,911,first-class narrative source,medium,[],2022 - 7 News Yowie Article 26-02-2022,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1017,981,912,first-class narrative source,medium,[],2022 - Gold Coast Bulletin Yowie Article 22-06-2022,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1018,982,913,first-class narrative source,medium,[],2022 - Gold Coast Bulletin Yowie Article 25-06-2022,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1019,983,914,first-class narrative source,medium,[],2023 - Gold Coast Bulletin Yowie Article 01-10-2023,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1020,984,915,first-class narrative source,medium,[],2023 - New York Post Yowie Article 31-10-2023,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,1021,985,916,first-class narrative source,medium,[],2023 - News.Com Yowie Article 31-10-2023,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
