record_id,title,source_name,source_type,state_territory,date_band,year,ontology_code,url
1305,Mrart in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,apparition_account,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1306,ghost in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,apparition_account,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1307,ghost in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,apparition_account,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1308,Mura-mura in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1309,Mura-mura in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1310,Mura-mura in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1311,Mura-mura in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1312,Kutchi in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1313,Kutchi in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1314,Bunjil in Legends,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_11
1315,Baiame in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1316,supernatural being in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1317,Mungan-ngaua in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1318,Tharamulun in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1319,Tharamulun in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1320,Bunjil in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1321,Bunjil in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1322,Mungan-ngaua in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1323,Mrart in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,apparition_account,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1324,Mrart in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,apparition_account,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1325,supernatural being in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1326,ghost in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,apparition_account,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1415,ghost in Initiation Ceremonies,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,apparition_account,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_9
1416,Mura-mura in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1417,Mura-mura in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1418,Mura-mura in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1419,Mura-mura in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1420,Kutchi in Ceremonies and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_10
1430,Bunjil in Tales and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_12
1431,Bunjil in Tales and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_12
1432,Bunjil in Tales and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_12
1433,Bunjil in Tales and Beliefs,Wikisource,public_domain_transcribed_book,,expansion_1876_1969,1904,spirit_person_narrative,https://en.wikisource.org/wiki/Native_Tribes_of_South-East_Australia/Chapter_12
1920,spirit ancestor in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1921,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1922,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1923,spirit ancestor in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1924,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1925,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1926,spirits in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1927,spirits in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1928,spirits in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1929,spirits in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1930,Mura-mura in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1931,spirit ancestor in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1932,spirit ancestor in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1933,medicine man in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,descriptive_belief_record,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1934,medicine man in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,descriptive_belief_record,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1935,medicine man in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,descriptive_belief_record,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1936,medicine man in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,descriptive_belief_record,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1937,wizard in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,retelling_or_adaptation,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1938,Baiame in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1939,Daramulun in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1940,Mura-mura in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1941,Mura-mura in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1942,wizard in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,retelling_or_adaptation,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1943,wizard in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,retelling_or_adaptation,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1944,Baiame in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1945,Baiame in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1946,Baiame in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1947,Daramulun in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
1948,Mura-mura in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3284,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3285,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3286,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3287,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3288,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3289,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,SA,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3290,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,retelling_or_adaptation,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3291,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3292,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3293,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3294,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3295,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
3296,spirit in The Northern Tribes of Central Australia,Internet Archive,repository_full_text,,expansion_1876_1969,1904,spirit_person_narrative,https://archive.org/download/northerntribesof00spen/northerntribesof00spen_djvu.txt
